,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,TIME_DAY,TIME_OF_DAY,MONTH_OF_THE_RIDE,DAY_OF_THE_RIDE,DURATION_OF_THE_RIDE
765,2016-09-19 16:23:00,2016-09-19 16:31:00,Business,Islamabad,Unknown Location,5.7,UNKNOWN,16,Afternoon,Sep,Mon,8.0
766,2016-09-19 17:36:00,2016-09-19 18:20:00,Business,Unknown Location,Unknown Location,18.0,UNKNOWN,17,Afternoon,Sep,Mon,44.0
767,2016-09-19 19:10:00,2016-09-19 19:49:00,Business,Unknown Location,Islamabad,18.3,UNKNOWN,19,Evening,Sep,Mon,39.0
768,2016-09-20 11:29:00,2016-09-20 11:48:00,Business,Islamabad,Unknown Location,16.5,UNKNOWN,11,Morning,Sep,Tues,19.0
769,2016-09-20 20:47:00,2016-09-20 22:47:00,Business,Unknown Location,R?walpindi,9.6,UNKNOWN,20,Evening,Sep,Tues,120.0
770,2016-09-23 13:15:00,2016-09-23 13:40:00,Business,Karachi,Karachi,2.9,UNKNOWN,13,Afternoon,Sep,Fri,25.0
771,2016-09-24 14:34:00,2016-09-24 15:15:00,Business,Karachi,Unknown Location,8.2,UNKNOWN,14,Afternoon,Sep,Sat,41.0
772,2016-09-24 20:29:00,2016-09-24 20:33:00,Business,Unknown Location,Unknown Location,2.4,UNKNOWN,20,Evening,Sep,Sat,4.0
773,2016-09-27 08:33:00,2016-09-27 08:35:00,Business,Unknown Location,Unknown Location,5.8,UNKNOWN,8,Morning,Sep,Tues,2.0
774,2016-09-27 13:21:00,2016-09-27 14:43:00,Business,Lahore,Lahore,9.8,UNKNOWN,13,Afternoon,Sep,Tues,82.0
775,2016-09-27 19:14:00,2016-09-27 20:34:00,Business,Lahore,Unknown Location,7.3,UNKNOWN,19,Evening,Sep,Tues,80.0
776,2016-09-27 21:01:00,2016-09-28 02:37:00,Business,Unknown Location,Unknown Location,195.6,UNKNOWN,21,Evening,Sep,Tues,336.0
777,2016-09-28 17:21:00,2016-09-28 19:36:00,Business,Islamabad,Unknown Location,20.5,UNKNOWN,17,Afternoon,Sep,Wed,135.0
778,2016-09-29 16:13:00,2016-09-29 18:47:00,Business,Unknown Location,Islamabad,12.6,UNKNOWN,16,Afternoon,Sep,Thus,154.0
779,2016-09-30 17:39:00,2016-09-30 20:20:00,Business,Islamabad,Islamabad,37.7,UNKNOWN,17,Afternoon,Sep,Fri,161.0
780,2016-09-30 20:59:00,2016-09-30 22:34:00,Business,Islamabad,Unknown Location,16.7,UNKNOWN,20,Evening,Sep,Fri,95.0
781,2016-10-03 17:09:00,2016-10-03 17:12:00,Business,Unknown Location,Islamabad,10.5,UNKNOWN,17,Afternoon,Oct,Mon,3.0
782,2016-10-03 18:17:00,2016-10-03 18:34:00,Business,Islamabad,Islamabad,2.8,UNKNOWN,18,Evening,Oct,Mon,17.0
783,2016-10-03 18:51:00,2016-10-03 19:01:00,Business,Islamabad,Islamabad,1.6,UNKNOWN,18,Evening,Oct,Mon,10.0
784,2016-10-03 22:04:00,2016-10-03 22:33:00,Business,Islamabad,Unknown Location,12.7,UNKNOWN,22,Night,Oct,Mon,29.0
785,2016-10-04 09:50:00,2016-10-04 10:52:00,Business,Unknown Location,Unknown Location,28.6,UNKNOWN,9,Morning,Oct,Tues,62.0
786,2016-10-04 12:17:00,2016-10-04 12:18:00,Business,Unknown Location,Unknown Location,15.1,UNKNOWN,12,Afternoon,Oct,Tues,1.0
787,2016-10-06 08:49:00,2016-10-06 11:36:00,Business,Unknown Location,R?walpindi,17.9,UNKNOWN,8,Morning,Oct,Thus,167.0
788,2016-10-06 17:23:00,2016-10-06 17:40:00,Business,R?walpindi,Unknown Location,112.6,UNKNOWN,17,Afternoon,Oct,Thus,17.0
789,2016-10-06 18:37:00,2016-10-06 18:39:00,Business,Unknown Location,Unknown Location,18.4,UNKNOWN,18,Evening,Oct,Thus,2.0
790,2016-10-06 19:46:00,2016-10-06 20:26:00,Business,Unknown Location,Unknown Location,13.8,UNKNOWN,19,Evening,Oct,Thus,40.0
791,2016-10-07 10:56:00,2016-10-07 10:59:00,Business,Unknown Location,Lahore,33.2,UNKNOWN,10,Morning,Oct,Fri,3.0
792,2016-10-07 11:27:00,2016-10-07 11:50:00,Business,Lahore,Lahore,2.6,UNKNOWN,11,Morning,Oct,Fri,23.0
793,2016-10-07 13:52:00,2016-10-07 14:08:00,Business,Lahore,Unknown Location,5.8,UNKNOWN,13,Afternoon,Oct,Fri,16.0
794,2016-10-07 14:29:00,2016-10-07 15:11:00,Business,Unknown Location,Lahore,8.3,UNKNOWN,14,Afternoon,Oct,Fri,42.0
795,2016-10-07 15:47:00,2016-10-07 16:02:00,Business,Lahore,Lahore,2.4,UNKNOWN,15,Afternoon,Oct,Fri,15.0
796,2016-10-07 18:08:00,2016-10-07 18:27:00,Business,Lahore,Lahore,3.1,UNKNOWN,18,Evening,Oct,Fri,19.0
797,2016-10-07 18:33:00,2016-10-07 19:01:00,Business,Lahore,Lahore,6.1,UNKNOWN,18,Evening,Oct,Fri,28.0
798,2016-10-08 15:03:00,2016-10-08 15:03:00,Business,Karachi,Karachi,3.6,UNKNOWN,15,Afternoon,Oct,Sat,0.0
799,2016-10-08 18:15:00,2016-10-08 18:18:00,Business,Karachi,Unknown Location,8.0,UNKNOWN,18,Evening,Oct,Sat,3.0
800,2016-10-09 14:04:00,2016-10-09 14:23:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,14,Afternoon,Oct,Sun,19.0
801,2016-10-10 17:22:00,2016-10-10 17:28:00,Business,Islamabad,Islamabad,1.7,UNKNOWN,17,Afternoon,Oct,Mon,6.0
802,2016-10-10 17:33:00,2016-10-10 18:13:00,Business,Islamabad,Unknown Location,9.5,UNKNOWN,17,Afternoon,Oct,Mon,40.0
803,2016-10-11 01:27:00,2016-10-11 02:08:00,Business,Unknown Location,R?walpindi,17.1,Meeting,1,Night,Oct,Tues,41.0
804,2016-10-12 19:18:00,2016-10-12 19:21:00,Business,R?walpindi,Unknown Location,18.4,UNKNOWN,19,Evening,Oct,Wed,3.0
805,2016-10-13 11:20:00,2016-10-13 11:58:00,Business,Unknown Location,Islamabad,9.8,UNKNOWN,11,Morning,Oct,Thus,38.0
806,2016-10-13 12:08:00,2016-10-13 12:14:00,Business,Islamabad,Islamabad,1.0,UNKNOWN,12,Afternoon,Oct,Thus,6.0
807,2016-10-13 13:02:00,2016-10-13 13:02:00,Business,Islamabad,Islamabad,0.7,UNKNOWN,13,Afternoon,Oct,Thus,0.0
808,2016-10-13 13:37:00,2016-10-13 13:46:00,Business,Islamabad,Islamabad,2.3,UNKNOWN,13,Afternoon,Oct,Thus,9.0
809,2016-10-13 16:08:00,2016-10-13 16:53:00,Business,Islamabad,Unknown Location,10.9,UNKNOWN,16,Afternoon,Oct,Thus,45.0
810,2016-10-14 08:50:00,2016-10-14 09:44:00,Business,Unknown Location,R?walpindi,12.7,UNKNOWN,8,Morning,Oct,Fri,54.0
811,2016-10-14 10:16:00,2016-10-14 10:52:00,Business,R?walpindi,Unknown Location,12.4,UNKNOWN,10,Morning,Oct,Fri,36.0
812,2016-10-14 15:56:00,2016-10-14 16:20:00,Business,Unknown Location,Unknown Location,3.8,UNKNOWN,15,Afternoon,Oct,Fri,24.0
813,2016-10-14 23:54:00,2016-10-15 02:06:00,Business,Unknown Location,R?walpindi,17.0,Meeting,23,Night,Oct,Fri,132.0
814,2016-10-15 22:28:00,2016-10-15 22:48:00,Business,Morrisville,Morrisville,6.2,UNKNOWN,22,Night,Oct,Sat,20.0
815,2016-10-16 00:01:00,2016-10-16 00:14:00,Business,Morrisville,Cary,3.1,UNKNOWN,0,,Oct,Sun,13.0
816,2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,12,Afternoon,Oct,Sun,19.0
817,2016-10-16 14:40:00,2016-10-16 15:01:00,Business,Durham,Morrisville,8.1,UNKNOWN,14,Afternoon,Oct,Sun,21.0
818,2016-10-16 15:10:00,2016-10-16 15:19:00,Business,Morrisville,Cary,3.1,UNKNOWN,15,Afternoon,Oct,Sun,9.0
819,2016-10-16 19:27:00,2016-10-16 19:33:00,Business,Whitebridge,Parkway,2.1,Meeting,19,Evening,Oct,Sun,6.0
820,2016-10-16 20:30:00,2016-10-16 20:39:00,Business,Cary,Morrisville,4.3,UNKNOWN,20,Evening,Oct,Sun,9.0
821,2016-10-16 21:34:00,2016-10-16 21:41:00,Business,Morrisville,Cary,2.5,Meal/Entertain,21,Evening,Oct,Sun,7.0
822,2016-10-17 15:19:00,2016-10-17 15:57:00,Business,Cary,Raleigh,20.6,UNKNOWN,15,Afternoon,Oct,Mon,38.0
823,2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,UNKNOWN,16,Afternoon,Oct,Mon,42.0
824,2016-10-17 18:02:00,2016-10-17 18:16:00,Business,Cary,Apex,5.6,UNKNOWN,18,Evening,Oct,Mon,14.0
825,2016-10-17 18:31:00,2016-10-17 18:45:00,Business,Apex,Apex,3.3,UNKNOWN,18,Evening,Oct,Mon,14.0
826,2016-10-17 19:08:00,2016-10-17 19:25:00,Business,Apex,Cary,5.3,UNKNOWN,19,Evening,Oct,Mon,17.0
827,2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,UNKNOWN,8,Morning,Oct,Tues,10.0
828,2016-10-18 08:53:00,2016-10-18 09:02:00,Business,Edgehill Farms,Whitebridge,3.3,UNKNOWN,8,Morning,Oct,Tues,9.0
829,2016-10-18 10:41:00,2016-10-18 11:09:00,Business,Cary,Morrisville,7.9,Temporary Site,10,Morning,Oct,Tues,28.0
830,2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,UNKNOWN,18,Evening,Oct,Tues,21.0
831,2016-10-18 19:03:00,2016-10-18 19:13:00,Business,Emeryville,Berkeley,3.0,UNKNOWN,19,Evening,Oct,Tues,10.0
832,2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,UNKNOWN,20,Evening,Oct,Tues,6.0
833,2016-10-19 09:33:00,2016-10-19 09:47:00,Business,Emeryville,Oakland,3.8,UNKNOWN,9,Morning,Oct,Wed,14.0
834,2016-10-19 09:54:00,2016-10-19 10:21:00,Business,Oakland,San Francisco,9.5,UNKNOWN,9,Morning,Oct,Wed,27.0
835,2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,UNKNOWN,13,Afternoon,Oct,Wed,11.0
836,2016-10-19 14:02:00,2016-10-19 14:31:00,Business,San Francisco,Berkeley,10.8,UNKNOWN,14,Afternoon,Oct,Wed,29.0
837,2016-10-19 15:44:00,2016-10-19 16:02:00,Business,West Berkeley,North Berkeley Hills,4.1,UNKNOWN,15,Afternoon,Oct,Wed,18.0
838,2016-10-19 16:06:00,2016-10-19 16:19:00,Business,North Berkeley Hills,Southside,2.2,UNKNOWN,16,Afternoon,Oct,Wed,13.0
839,2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,UNKNOWN,16,Afternoon,Oct,Wed,28.0
840,2016-10-20 11:26:00,2016-10-20 11:34:00,Business,Emeryville,Berkeley,3.1,UNKNOWN,11,Morning,Oct,Thus,8.0
841,2016-10-20 12:19:00,2016-10-20 13:17:00,Business,Berkeley,San Jose,47.7,UNKNOWN,12,Afternoon,Oct,Thus,58.0
842,2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,UNKNOWN,20,Evening,Oct,Thus,53.0
843,2016-10-21 10:06:00,2016-10-21 10:21:00,Business,Emeryville,Oakland,13.2,UNKNOWN,10,Morning,Oct,Fri,15.0
844,2016-10-22 00:54:00,2016-10-22 01:09:00,Business,Morrisville,Cary,8.7,UNKNOWN,0,,Oct,Sat,15.0
845,2016-10-22 13:26:00,2016-10-22 14:03:00,Business,Cary,Raleigh,17.2,UNKNOWN,13,Afternoon,Oct,Sat,37.0
846,2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,UNKNOWN,17,Afternoon,Oct,Sat,47.0
847,2016-10-23 09:24:00,2016-10-23 10:05:00,Business,Cary,Raleigh,28.1,UNKNOWN,9,Morning,Oct,Sun,41.0
848,2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,UNKNOWN,12,Afternoon,Oct,Sun,42.0
849,2016-10-23 19:04:00,2016-10-23 19:14:00,Business,Cary,Morrisville,3.1,Meal/Entertain,19,Evening,Oct,Sun,10.0
850,2016-10-23 21:10:00,2016-10-23 21:25:00,Business,Morrisville,Cary,3.1,Customer Visit,21,Evening,Oct,Sun,15.0
851,2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,UNKNOWN,14,Afternoon,Oct,Mon,29.0
852,2016-10-24 15:33:00,2016-10-24 16:13:00,Business,Durham,Morrisville,15.4,UNKNOWN,15,Afternoon,Oct,Mon,40.0
853,2016-10-24 16:34:00,2016-10-24 16:41:00,Business,Morrisville,Cary,2.2,UNKNOWN,16,Afternoon,Oct,Mon,7.0
854,2016-10-25 13:27:00,2016-10-25 14:08:00,Business,Cary,Apex,11.2,UNKNOWN,13,Afternoon,Oct,Tues,41.0
855,2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,UNKNOWN,15,Afternoon,Oct,Tues,7.0
856,2016-10-25 15:16:00,2016-10-25 15:33:00,Business,Eagle Rock,Cary,3.6,UNKNOWN,15,Afternoon,Oct,Tues,17.0
857,2016-10-25 20:00:00,2016-10-25 20:11:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,20,Evening,Oct,Tues,11.0
858,2016-10-25 20:54:00,2016-10-25 21:03:00,Business,Savon Height,Parkway,4.9,UNKNOWN,20,Evening,Oct,Tues,9.0
859,2016-10-25 22:24:00,2016-10-25 22:45:00,Business,Parkway,Whitebridge,8.7,Errand/Supplies,22,Night,Oct,Tues,21.0
860,2016-10-26 19:25:00,2016-10-26 19:31:00,Business,Whitebridge,Parkway,2.1,Meeting,19,Evening,Oct,Wed,6.0
861,2016-10-26 20:53:00,2016-10-26 21:03:00,Business,Parkway,Whitebridge,2.1,UNKNOWN,20,Evening,Oct,Wed,10.0
862,2016-10-27 18:51:00,2016-10-27 19:16:00,Business,Cary,Morrisville,8.4,Meeting,18,Evening,Oct,Thus,25.0
863,2016-10-27 19:20:00,2016-10-27 19:35:00,Business,Morrisville,Morrisville,5.9,UNKNOWN,19,Evening,Oct,Thus,15.0
864,2016-10-27 19:52:00,2016-10-27 20:21:00,Business,Huntington Woods,Huntington Woods,12.1,UNKNOWN,19,Evening,Oct,Thus,29.0
865,2016-10-27 20:47:00,2016-10-27 20:54:00,Business,Huntington Woods,Weston,3.9,UNKNOWN,20,Evening,Oct,Thus,7.0
866,2016-10-27 21:26:00,2016-10-27 21:48:00,Business,Morrisville,Cary,6.2,UNKNOWN,21,Evening,Oct,Thus,22.0
867,2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,11,Morning,Oct,Fri,18.0
868,2016-10-28 13:06:00,2016-10-28 13:36:00,Business,Durham,Cary,9.9,Meeting,13,Afternoon,Oct,Fri,30.0
869,2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,15,Afternoon,Oct,Fri,126.0
870,2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,18,Evening,Oct,Fri,114.0
871,2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,20,Evening,Oct,Fri,107.0
872,2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,15,Afternoon,Oct,Sat,103.0
873,2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,UNKNOWN,17,Afternoon,Oct,Sat,126.0
874,2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,UNKNOWN,7,Morning,Oct,Sun,41.0
875,2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,UNKNOWN,9,Morning,Oct,Sun,62.0
876,2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,UNKNOWN,10,Morning,Oct,Sun,27.0
877,2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,UNKNOWN,10,Morning,Oct,Sun,30.0
878,2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,UNKNOWN,12,Afternoon,Oct,Sun,11.0
879,2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,UNKNOWN,12,Afternoon,Oct,Sun,20.0
880,2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,UNKNOWN,13,Afternoon,Oct,Sun,73.0
881,2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,UNKNOWN,15,Afternoon,Oct,Sun,181.0
882,2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,UNKNOWN,18,Evening,Oct,Sun,73.0
883,2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,UNKNOWN,18,Evening,Oct,Mon,9.0
884,2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,UNKNOWN,18,Evening,Oct,Mon,29.0
885,2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,UNKNOWN,20,Evening,Oct,Mon,26.0
886,2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,21,Evening,Oct,Mon,25.0
887,2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,UNKNOWN,11,Morning,Nov,Tues,37.0
888,2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,UNKNOWN,16,Afternoon,Nov,Tues,33.0
889,2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,UNKNOWN,17,Afternoon,Nov,Tues,7.0
890,2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,UNKNOWN,19,Evening,Nov,Tues,6.0
891,2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,UNKNOWN,19,Evening,Nov,Tues,13.0
892,2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,20,Evening,Nov,Tues,14.0
893,2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,UNKNOWN,15,Afternoon,Nov,Wed,8.0
894,2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,15,Afternoon,Nov,Wed,7.0
895,2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,16,Afternoon,Nov,Wed,25.0
896,2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,UNKNOWN,17,Afternoon,Nov,Wed,15.0
897,2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,UNKNOWN,17,Afternoon,Nov,Wed,7.0
898,2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,UNKNOWN,11,Morning,Nov,Thus,6.0
899,2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,UNKNOWN,12,Afternoon,Nov,Thus,6.0
900,2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,UNKNOWN,13,Afternoon,Nov,Thus,5.0
901,2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,UNKNOWN,14,Afternoon,Nov,Thus,13.0
902,2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,18,Evening,Nov,Thus,17.0
903,2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,22,Night,Nov,Thus,12.0
904,2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,10,Morning,Nov,Fri,16.0
905,2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,UNKNOWN,18,Evening,Nov,Fri,7.0
906,2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,UNKNOWN,21,Evening,Nov,Fri,16.0
907,2016-11-04 22:12:00,2016-11-04 22:25:00,Business,Cory,Agnew,3.9,UNKNOWN,22,Night,Nov,Fri,13.0
908,2016-11-05 08:34:00,2016-11-05 08:43:00,Business,Agnew,Renaissance,2.2,UNKNOWN,8,Morning,Nov,Sat,9.0
909,2016-11-05 17:29:00,2016-11-05 17:40:00,Business,Renaissance,Agnew,2.8,UNKNOWN,17,Afternoon,Nov,Sat,11.0
910,2016-11-05 19:20:00,2016-11-05 19:28:00,Business,Agnew,Agnew,2.2,UNKNOWN,19,Evening,Nov,Sat,8.0
911,2016-11-06 10:50:00,2016-11-06 11:04:00,Business,Agnew,Renaissance,2.4,UNKNOWN,10,Morning,Nov,Sun,14.0
912,2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,Agnew,2.8,Meeting,16,Afternoon,Nov,Sun,17.0
913,2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,16,Afternoon,Nov,Sun,61.0
914,2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,UNKNOWN,19,Evening,Nov,Sun,8.0
915,2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,UNKNOWN,20,Evening,Nov,Sun,15.0
916,2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,12,Afternoon,Nov,Mon,29.0
917,2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,19,Evening,Nov,Mon,40.0
918,2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,10,Morning,Nov,Tues,28.0
919,2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,12,Afternoon,Nov,Tues,33.0
920,2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,UNKNOWN,13,Afternoon,Nov,Tues,20.0
921,2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,UNKNOWN,16,Afternoon,Nov,Tues,13.0
922,2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,UNKNOWN,13,Afternoon,Nov,Wed,33.0
923,2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,UNKNOWN,15,Afternoon,Nov,Wed,6.0
924,2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,UNKNOWN,17,Afternoon,Nov,Wed,32.0
925,2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,UNKNOWN,18,Evening,Nov,Wed,5.0
926,2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,18,Evening,Nov,Wed,14.0
927,2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,18,Evening,Nov,Wed,37.0
928,2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,UNKNOWN,20,Evening,Nov,Wed,10.0
929,2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,UNKNOWN,21,Evening,Nov,Wed,6.0
930,2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,9,Morning,Nov,Thus,29.0
931,2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,UNKNOWN,10,Morning,Nov,Thus,11.0
932,2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,UNKNOWN,14,Afternoon,Nov,Thus,10.0
933,2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,15,Afternoon,Nov,Thus,5.0
934,2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,15,Afternoon,Nov,Thus,23.0
935,2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,UNKNOWN,19,Evening,Nov,Thus,3.0
936,2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,9,Morning,Nov,Fri,48.0
937,2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,UNKNOWN,12,Afternoon,Nov,Fri,15.0
938,2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,UNKNOWN,14,Afternoon,Nov,Fri,12.0
939,2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,14,Afternoon,Nov,Fri,67.0
940,2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,UNKNOWN,18,Evening,Nov,Fri,13.0
941,2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,UNKNOWN,21,Evening,Nov,Fri,10.0
942,2016-11-12 10:32:00,2016-11-12 10:52:00,Business,Central,South,2.3,UNKNOWN,10,Morning,Nov,Sat,20.0
943,2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,UNKNOWN,10,Morning,Nov,Sat,30.0
944,2016-11-12 13:07:00,2016-11-12 13:15:00,Business,Downtown,Central,1.4,UNKNOWN,13,Afternoon,Nov,Sat,8.0
945,2016-11-12 13:46:00,2016-11-12 13:50:00,Business,Central,West Berkeley,0.6,UNKNOWN,13,Afternoon,Nov,Sat,4.0
946,2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,South,5.9,Meeting,14,Afternoon,Nov,Sat,31.0
947,2016-11-12 15:14:00,2016-11-12 15:21:00,Business,South,Southwest Berkeley,0.8,UNKNOWN,15,Afternoon,Nov,Sat,7.0
948,2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,UNKNOWN,15,Afternoon,Nov,Sat,11.0
949,2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,15,Afternoon,Nov,Sat,19.0
950,2016-11-13 08:54:00,2016-11-13 09:02:00,Business,Central,Central,2.3,UNKNOWN,8,Morning,Nov,Sun,8.0
951,2016-11-13 09:27:00,2016-11-13 09:53:00,Business,Central,Central,2.6,UNKNOWN,9,Morning,Nov,Sun,26.0
952,2016-11-13 10:31:00,2016-11-13 10:37:00,Business,Central,Southside,1.9,UNKNOWN,10,Morning,Nov,Sun,6.0
953,2016-11-13 11:04:00,2016-11-13 11:16:00,Business,Southside,West Berkeley,2.1,UNKNOWN,11,Morning,Nov,Sun,12.0
954,2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,Southside,4.0,Meeting,12,Afternoon,Nov,Sun,29.0
